Date,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
2015-01-15,1.77,0.16,0.12,17991.348,2.70636958,234.747
2015-01-16,1.83,0.17,0.13,17991.348,2.70636958,234.747
2015-01-20,1.82,0.17,0.12,17991.348,2.70636958,234.747
2015-01-21,1.87,0.17,0.12,17991.348,2.70636958,234.747
2015-01-22,1.9,0.17,0.12,17991.348,2.70636958,234.747
2015-01-23,1.81,0.17,0.12,17991.348,2.70636958,234.747
2015-01-26,1.83,0.18,0.12,17991.348,2.70636958,234.747
2015-01-27,1.83,0.17,0.11,17991.348,2.70636958,234.747
2015-01-28,1.73,0.17,0.12,17991.348,2.70636958,234.747
2015-01-29,1.77,0.17,0.11,17991.348,2.70636958,234.747
2015-01-30,1.68,0.18,0.06,17991.348,2.70636958,234.747
2015-02-02,1.68,0.17,0.12,17991.348,2.70636958,235.342
2015-02-03,1.79,0.21,0.12,17991.348,2.70636958,235.342
2015-02-04,1.81,0.2,0.11,17991.348,2.70636958,235.342
2015-02-05,1.83,0.2,0.12,17991.348,2.70636958,235.342
2015-02-06,1.95,0.26,0.11,17991.348,2.70636958,235.342
2015-02-09,1.96,0.24,0.12,17991.348,2.70636958,235.342
2015-02-10,2.01,0.25,0.12,17991.348,2.70636958,235.342
2015-02-11,2.0,0.24,0.12,17991.348,2.70636958,235.342
2015-02-12,1.99,0.23,0.12,17991.348,2.70636958,235.342
2015-02-13,2.02,0.23,0.12,17991.348,2.70636958,235.342
2015-02-17,2.14,0.25,0.12,17991.348,2.70636958,235.342
2015-02-18,2.07,0.23,0.12,17991.348,2.70636958,235.342
2015-02-19,2.11,0.23,0.12,17991.348,2.70636958,235.342
2015-02-20,2.13,0.23,0.12,17991.348,2.70636958,235.342
2015-02-23,2.06,0.22,0.11,17991.348,2.70636958,235.342
2015-02-24,1.99,0.22,0.11,17991.348,2.70636958,235.342
2015-02-25,1.96,0.21,0.11,17991.348,2.70636958,235.342
2015-02-26,2.03,0.22,0.11,17991.348,2.70636958,235.342
2015-02-27,2.0,0.22,0.06,17991.348,2.70636958,235.342
2015-03-02,2.08,0.22,0.12,17991.348,2.70636958,235.976
2015-03-03,2.12,0.26,0.12,17991.348,2.70636958,235.976
2015-03-04,2.12,0.26,0.11,17991.348,2.70636958,235.976
2015-03-05,2.11,0.25,0.11,17991.348,2.70636958,235.976
2015-03-06,2.24,0.27,0.12,17991.348,2.70636958,235.976
2015-03-09,2.2,0.27,0.12,17991.348,2.70636958,235.976
2015-03-10,2.14,0.25,0.12,17991.348,2.70636958,235.976
2015-03-11,2.11,0.25,0.11,17991.348,2.70636958,235.976
2015-03-12,2.1,0.24,0.11,17991.348,2.70636958,235.976
2015-03-13,2.13,0.24,0.11,17991.348,2.70636958,235.976
2015-03-16,2.1,0.26,0.12,17991.348,2.70636958,235.976
2015-03-17,2.06,0.27,0.12,17991.348,2.70636958,235.976
2015-03-18,1.93,0.23,0.11,17991.348,2.70636958,235.976
2015-03-19,1.98,0.26,0.12,17991.348,2.70636958,235.976
2015-03-20,1.93,0.24,0.12,17991.348,2.70636958,235.976
2015-03-23,1.92,0.24,0.12,17991.348,2.70636958,235.976
2015-03-24,1.88,0.24,0.11,17991.348,2.70636958,235.976
2015-03-25,1.93,0.25,0.12,17991.348,2.70636958,235.976
2015-03-26,2.01,0.28,0.11,17991.348,2.70636958,235.976
2015-03-27,1.95,0.27,0.12,17991.348,2.70636958,235.976
2015-03-30,1.96,0.27,0.12,17991.348,2.70636958,235.976
2015-03-31,1.94,0.26,0.06,17991.348,2.70636958,235.976
2015-04-01,1.87,0.27,0.12,18193.707,2.70636958,236.222
2015-04-02,1.92,0.25,0.12,18193.707,2.70636958,236.222
2015-04-03,1.85,0.21,0.12,18193.707,2.70636958,236.222
2015-04-06,1.92,0.21,0.13,18193.707,2.70636958,236.222
2015-04-07,1.89,0.22,0.12,18193.707,2.70636958,236.222
2015-04-08,1.92,0.22,0.12,18193.707,2.70636958,236.222
2015-04-09,1.97,0.22,0.12,18193.707,2.70636958,236.222
2015-04-10,1.96,0.24,0.12,18193.707,2.70636958,236.222
2015-04-13,1.94,0.23,0.13,18193.707,2.70636958,236.222
2015-04-14,1.9,0.23,0.13,18193.707,2.70636958,236.222
2015-04-15,1.91,0.23,0.13,18193.707,2.70636958,236.222
2015-04-16,1.9,0.22,0.13,18193.707,2.70636958,236.222
2015-04-17,1.87,0.23,0.13,18193.707,2.70636958,236.222
2015-04-20,1.9,0.24,0.13,18193.707,2.70636958,236.222
2015-04-21,1.92,0.23,0.13,18193.707,2.70636958,236.222
2015-04-22,1.99,0.23,0.13,18193.707,2.70636958,236.222
2015-04-23,1.96,0.24,0.13,18193.707,2.70636958,236.222
2015-04-24,1.93,0.24,0.13,18193.707,2.70636958,236.222
2015-04-27,1.94,0.25,0.13,18193.707,2.70636958,236.222
2015-04-28,2.0,0.24,0.13,18193.707,2.70636958,236.222
2015-04-29,2.06,0.25,0.13,18193.707,2.70636958,236.222
2015-04-30,2.05,0.24,0.08,18193.707,2.70636958,236.222
2015-05-01,2.12,0.25,0.13,18193.707,2.70636958,237.001
2015-05-04,2.16,0.25,0.13,18193.707,2.70636958,237.001
2015-05-05,2.19,0.24,0.13,18193.707,2.70636958,237.001
2015-05-06,2.25,0.25,0.13,18193.707,2.70636958,237.001
2015-05-07,2.18,0.24,0.13,18193.707,2.70636958,237.001
2015-05-08,2.16,0.23,0.13,18193.707,2.70636958,237.001
2015-05-11,2.28,0.25,0.13,18193.707,2.70636958,237.001
2015-05-12,2.28,0.25,0.13,18193.707,2.70636958,237.001
2015-05-13,2.27,0.24,0.13,18193.707,2.70636958,237.001
2015-05-14,2.23,0.23,0.13,18193.707,2.70636958,237.001
2015-05-15,2.14,0.23,0.13,18193.707,2.70636958,237.001
2015-05-18,2.23,0.22,0.13,18193.707,2.70636958,237.001
2015-05-19,2.27,0.23,0.12,18193.707,2.70636958,237.001
2015-05-20,2.26,0.23,0.12,18193.707,2.70636958,237.001
2015-05-21,2.19,0.22,0.12,18193.707,2.70636958,237.001
2015-05-22,2.21,0.23,0.13,18193.707,2.70636958,237.001
2015-05-26,2.14,0.24,0.12,18193.707,2.70636958,237.001
2015-05-27,2.14,0.27,0.12,18193.707,2.70636958,237.001
2015-05-28,2.13,0.26,0.12,18193.707,2.70636958,237.001
2015-05-29,2.12,0.26,0.08,18193.707,2.70636958,237.001
2015-06-01,2.19,0.26,0.12,18193.707,2.70636958,237.657
2015-06-02,2.27,0.26,0.12,18193.707,2.70636958,237.657
2015-06-03,2.38,0.26,0.13,18193.707,2.70636958,237.657
2015-06-04,2.31,0.27,0.13,18193.707,2.70636958,237.657
2015-06-05,2.41,0.29,0.13,18193.707,2.70636958,237.657
2015-06-08,2.39,0.27,0.13,18193.707,2.70636958,237.657
2015-06-09,2.42,0.27,0.13,18193.707,2.70636958,237.657
2015-06-10,2.5,0.28,0.13,18193.707,2.70636958,237.657
2015-06-11,2.39,0.28,0.13,18193.707,2.70636958,237.657
2015-06-12,2.39,0.28,0.13,18193.707,2.70636958,237.657
2015-06-15,2.36,0.28,0.13,18193.707,2.70636958,237.657
2015-06-16,2.32,0.28,0.14,18193.707,2.70636958,237.657
2015-06-17,2.32,0.27,0.14,18193.707,2.70636958,237.657
2015-06-18,2.35,0.26,0.14,18193.707,2.70636958,237.657
2015-06-19,2.26,0.25,0.13,18193.707,2.70636958,237.657
2015-06-22,2.37,0.27,0.13,18193.707,2.70636958,237.657
2015-06-23,2.42,0.3,0.13,18193.707,2.70636958,237.657
2015-06-24,2.38,0.3,0.13,18193.707,2.70636958,237.657
2015-06-25,2.4,0.29,0.13,18193.707,2.70636958,237.657
2015-06-26,2.49,0.29,0.13,18193.707,2.70636958,237.657
2015-06-29,2.33,0.27,0.14,18193.707,2.70636958,237.657
2015-06-30,2.35,0.28,0.08,18193.707,2.70636958,237.657
2015-07-01,2.43,0.28,0.13,18306.96,2.70636958,238.034
2015-07-02,2.4,0.26,0.13,18306.96,2.70636958,238.034
2015-07-06,2.3,0.26,0.13,18306.96,2.70636958,238.034
2015-07-07,2.27,0.25,0.13,18306.96,2.70636958,238.034
2015-07-08,2.22,0.24,0.13,18306.96,2.70636958,238.034
2015-07-09,2.32,0.25,0.13,18306.96,2.70636958,238.034
2015-07-10,2.42,0.28,0.13,18306.96,2.70636958,238.034
2015-07-13,2.44,0.28,0.13,18306.96,2.70636958,238.034
2015-07-14,2.41,0.27,0.13,18306.96,2.70636958,238.034
2015-07-15,2.36,0.28,0.13,18306.96,2.70636958,238.034
2015-07-16,2.36,0.29,0.14,18306.96,2.70636958,238.034
2015-07-17,2.34,0.29,0.13,18306.96,2.70636958,238.034
2015-07-20,2.38,0.31,0.14,18306.96,2.70636958,238.034
2015-07-21,2.35,0.34,0.13,18306.96,2.70636958,238.034
2015-07-22,2.33,0.34,0.13,18306.96,2.70636958,238.034
2015-07-23,2.28,0.33,0.13,18306.96,2.70636958,238.034
2015-07-24,2.27,0.32,0.13,18306.96,2.70636958,238.034
2015-07-27,2.23,0.32,0.14,18306.96,2.70636958,238.034
2015-07-28,2.26,0.32,0.14,18306.96,2.70636958,238.034
2015-07-29,2.29,0.33,0.14,18306.96,2.70636958,238.034
2015-07-30,2.28,0.36,0.14,18306.96,2.70636958,238.034
2015-07-31,2.2,0.33,0.08,18306.96,2.70636958,238.034
2015-08-03,2.16,0.33,0.14,18306.96,2.70636958,238.033
2015-08-04,2.23,0.37,0.14,18306.96,2.70636958,238.033
2015-08-05,2.28,0.38,0.14,18306.96,2.70636958,238.033
2015-08-06,2.23,0.35,0.14,18306.96,2.70636958,238.033
2015-08-07,2.18,0.38,0.14,18306.96,2.70636958,238.033
2015-08-10,2.24,0.4,0.14,18306.96,2.70636958,238.033
2015-08-11,2.15,0.37,0.15,18306.96,2.70636958,238.033
2015-08-12,2.14,0.37,0.15,18306.96,2.70636958,238.033
2015-08-13,2.19,0.4,0.15,18306.96,2.70636958,238.033
2015-08-14,2.2,0.41,0.14,18306.96,2.70636958,238.033
2015-08-17,2.16,0.4,0.15,18306.96,2.70636958,238.033
2015-08-18,2.2,0.42,0.15,18306.96,2.70636958,238.033
2015-08-19,2.12,0.39,0.15,18306.96,2.70636958,238.033
2015-08-20,2.09,0.39,0.15,18306.96,2.70636958,238.033
2015-08-21,2.05,0.36,0.15,18306.96,2.70636958,238.033
2015-08-24,2.01,0.33,0.15,18306.96,2.70636958,238.033
2015-08-25,2.12,0.36,0.15,18306.96,2.70636958,238.033
2015-08-26,2.18,0.35,0.14,18306.96,2.70636958,238.033
2015-08-27,2.18,0.36,0.14,18306.96,2.70636958,238.033
2015-08-28,2.19,0.38,0.14,18306.96,2.70636958,238.033
2015-08-31,2.21,0.39,0.08,18306.96,2.70636958,238.033
2015-09-01,2.17,0.39,0.14,18306.96,2.70636958,237.498
2015-09-02,2.2,0.37,0.14,18306.96,2.70636958,237.498
2015-09-03,2.18,0.36,0.14,18306.96,2.70636958,237.498
2015-09-04,2.13,0.36,0.14,18306.96,2.70636958,237.498
2015-09-08,2.2,0.39,0.14,18306.96,2.70636958,237.498
2015-09-09,2.21,0.39,0.14,18306.96,2.70636958,237.498
2015-09-10,2.23,0.39,0.14,18306.96,2.70636958,237.498
2015-09-11,2.2,0.4,0.14,18306.96,2.70636958,237.498
2015-09-14,2.18,0.4,0.14,18306.96,2.70636958,237.498
2015-09-15,2.28,0.47,0.14,18306.96,2.70636958,237.498
2015-09-16,2.3,0.46,0.14,18306.96,2.70636958,237.498
2015-09-17,2.21,0.39,0.14,18306.96,2.70636958,237.498
2015-09-18,2.13,0.35,0.14,18306.96,2.70636958,237.498
2015-09-21,2.2,0.36,0.14,18306.96,2.70636958,237.498
2015-09-22,2.14,0.35,0.14,18306.96,2.70636958,237.498
2015-09-23,2.16,0.34,0.14,18306.96,2.70636958,237.498
2015-09-24,2.13,0.32,0.14,18306.96,2.70636958,237.498
2015-09-25,2.17,0.35,0.13,18306.96,2.70636958,237.498
2015-09-28,2.1,0.34,0.13,18306.96,2.70636958,237.498
2015-09-29,2.05,0.33,0.13,18306.96,2.70636958,237.498
2015-09-30,2.06,0.33,0.07,18306.96,2.70636958,237.498
2015-10-01,2.05,0.31,0.13,18332.079,2.70636958,237.733
2015-10-02,1.99,0.25,0.13,18332.079,2.70636958,237.733
2015-10-05,2.07,0.26,0.13,18332.079,2.70636958,237.733
2015-10-06,2.05,0.26,0.13,18332.079,2.70636958,237.733
2015-10-07,2.08,0.27,0.13,18332.079,2.70636958,237.733
2015-10-08,2.12,0.27,0.13,18332.079,2.70636958,237.733
2015-10-09,2.12,0.28,0.13,18332.079,2.70636958,237.733
2015-10-13,2.06,0.27,0.13,18332.079,2.70636958,237.733
2015-10-14,1.99,0.21,0.13,18332.079,2.70636958,237.733
2015-10-15,2.04,0.22,0.13,18332.079,2.70636958,237.733
2015-10-16,2.04,0.23,0.13,18332.079,2.70636958,237.733
2015-10-19,2.04,0.23,0.13,18332.079,2.70636958,237.733
2015-10-20,2.08,0.23,0.13,18332.079,2.70636958,237.733
2015-10-21,2.04,0.23,0.13,18332.079,2.70636958,237.733
2015-10-22,2.04,0.23,0.12,18332.079,2.70636958,237.733
2015-10-23,2.09,0.24,0.12,18332.079,2.70636958,237.733
2015-10-26,2.07,0.25,0.12,18332.079,2.70636958,237.733
2015-10-27,2.05,0.29,0.12,18332.079,2.70636958,237.733
2015-10-28,2.1,0.33,0.12,18332.079,2.70636958,237.733
2015-10-29,2.19,0.33,0.12,18332.079,2.70636958,237.733
2015-10-30,2.16,0.34,0.07,18332.079,2.70636958,237.733
2015-11-02,2.2,0.37,0.12,18332.079,2.70636958,238.017
2015-11-03,2.23,0.39,0.12,18332.079,2.70636958,238.017
2015-11-04,2.25,0.4,0.12,18332.079,2.70636958,238.017
2015-11-05,2.26,0.42,0.12,18332.079,2.70636958,238.017
2015-11-06,2.34,0.47,0.12,18332.079,2.70636958,238.017
2015-11-09,2.36,0.47,0.12,18332.079,2.70636958,238.017
2015-11-10,2.32,0.51,0.12,18332.079,2.70636958,238.017
2015-11-12,2.32,0.51,0.12,18332.079,2.70636958,238.017
2015-11-13,2.28,0.5,0.12,18332.079,2.70636958,238.017
2015-11-16,2.27,0.5,0.13,18332.079,2.70636958,238.017
2015-11-17,2.25,0.5,0.13,18332.079,2.70636958,238.017
2015-11-18,2.27,0.49,0.12,18332.079,2.70636958,238.017
2015-11-19,2.24,0.49,0.12,18332.079,2.70636958,238.017
2015-11-20,2.26,0.49,0.12,18332.079,2.70636958,238.017
2015-11-23,2.25,0.5,0.12,18332.079,2.70636958,238.017
2015-11-24,2.24,0.52,0.12,18332.079,2.70636958,238.017
2015-11-25,2.23,0.52,0.12,18332.079,2.70636958,238.017
2015-11-27,2.22,0.5,0.12,18332.079,2.70636958,238.017
2015-11-30,2.21,0.51,0.08,18332.079,2.70636958,238.017
2015-12-01,2.15,0.51,0.13,18332.079,2.70636958,237.761
2015-12-02,2.18,0.52,0.13,18332.079,2.70636958,237.761
2015-12-03,2.33,0.57,0.13,18332.079,2.70636958,237.761
2015-12-04,2.28,0.6,0.13,18332.079,2.70636958,237.761
2015-12-07,2.23,0.67,0.13,18332.079,2.70636958,237.761
2015-12-08,2.24,0.76,0.13,18332.079,2.70636958,237.761
2015-12-09,2.22,0.72,0.14,18332.079,2.70636958,237.761
2015-12-10,2.24,0.71,0.14,18332.079,2.70636958,237.761
2015-12-11,2.13,0.68,0.14,18332.079,2.70636958,237.761
2015-12-14,2.23,0.68,0.15,18332.079,2.70636958,237.761
2015-12-15,2.28,0.69,0.15,18332.079,2.70636958,237.761
2015-12-16,2.3,0.7,0.15,18332.079,2.70636958,237.761
2015-12-17,2.24,0.69,0.37,18332.079,2.70636958,237.761
2015-12-18,2.19,0.67,0.37,18332.079,2.70636958,237.761
2015-12-21,2.2,0.64,0.36,18332.079,2.70636958,237.761
2015-12-22,2.24,0.66,0.36,18332.079,2.70636958,237.761
2015-12-23,2.27,0.65,0.36,18332.079,2.70636958,237.761
2015-12-24,2.25,0.64,0.36,18332.079,2.70636958,237.761
2015-12-28,2.24,0.66,0.36,18332.079,2.70636958,237.761
2015-12-29,2.32,0.67,0.36,18332.079,2.70636958,237.761
2015-12-30,2.31,0.64,0.35,18332.079,2.70636958,237.761
2015-12-31,2.27,0.65,0.2,18332.079,2.70636958,237.761
2016-01-04,2.24,0.61,0.36,18425.306,1.66747208,237.652
2016-01-05,2.25,0.68,0.36,18425.306,1.66747208,237.652
2016-01-06,2.18,0.67,0.36,18425.306,1.66747208,237.652
2016-01-07,2.16,0.66,0.36,18425.306,1.66747208,237.652
2016-01-08,2.13,0.64,0.36,18425.306,1.66747208,237.652
2016-01-11,2.17,0.63,0.36,18425.306,1.66747208,237.652
2016-01-12,2.12,0.62,0.36,18425.306,1.66747208,237.652
2016-01-13,2.08,0.6,0.36,18425.306,1.66747208,237.652
2016-01-14,2.1,0.55,0.36,18425.306,1.66747208,237.652
2016-01-15,2.03,0.49,0.36,18425.306,1.66747208,237.652
2016-01-19,2.06,0.48,0.36,18425.306,1.66747208,237.652
2016-01-20,2.01,0.43,0.37,18425.306,1.66747208,237.652
2016-01-21,2.02,0.44,0.37,18425.306,1.66747208,237.652
2016-01-22,2.07,0.47,0.38,18425.306,1.66747208,237.652
2016-01-25,2.03,0.47,0.38,18425.306,1.66747208,237.652
2016-01-26,2.01,0.47,0.38,18425.306,1.66747208,237.652
2016-01-27,2.02,0.47,0.38,18425.306,1.66747208,237.652
2016-01-28,2.0,0.47,0.38,18425.306,1.66747208,237.652
2016-01-29,1.94,0.47,0.29,18425.306,1.66747208,237.652
2016-02-01,1.97,0.47,0.38,18425.306,1.66747208,237.336
2016-02-02,1.87,0.54,0.38,18425.306,1.66747208,237.336
2016-02-03,1.88,0.54,0.38,18425.306,1.66747208,237.336
2016-02-04,1.87,0.52,0.38,18425.306,1.66747208,237.336
2016-02-05,1.86,0.55,0.38,18425.306,1.66747208,237.336
2016-02-08,1.75,0.51,0.38,18425.306,1.66747208,237.336
2016-02-09,1.74,0.52,0.38,18425.306,1.66747208,237.336
2016-02-10,1.71,0.52,0.38,18425.306,1.66747208,237.336
2016-02-11,1.63,0.47,0.38,18425.306,1.66747208,237.336
2016-02-12,1.74,0.51,0.38,18425.306,1.66747208,237.336
2016-02-16,1.78,0.51,0.38,18425.306,1.66747208,237.336
2016-02-17,1.81,0.53,0.37,18425.306,1.66747208,237.336
2016-02-18,1.75,0.53,0.38,18425.306,1.66747208,237.336
2016-02-19,1.76,0.53,0.38,18425.306,1.66747208,237.336
2016-02-22,1.77,0.55,0.38,18425.306,1.66747208,237.336
2016-02-23,1.74,0.55,0.38,18425.306,1.66747208,237.336
2016-02-24,1.75,0.55,0.38,18425.306,1.66747208,237.336
2016-02-25,1.71,0.56,0.37,18425.306,1.66747208,237.336
2016-02-26,1.76,0.6,0.37,18425.306,1.66747208,237.336
2016-02-29,1.74,0.62,0.29,18425.306,1.66747208,237.336
2016-03-01,1.83,0.68,0.36,18425.306,1.66747208,238.08
2016-03-02,1.84,0.67,0.37,18425.306,1.66747208,238.08
2016-03-03,1.83,0.65,0.37,18425.306,1.66747208,238.08
2016-03-04,1.88,0.67,0.36,18425.306,1.66747208,238.08
2016-03-07,1.91,0.67,0.36,18425.306,1.66747208,238.08
2016-03-08,1.83,0.68,0.36,18425.306,1.66747208,238.08
2016-03-09,1.9,0.68,0.36,18425.306,1.66747208,238.08
2016-03-10,1.93,0.69,0.36,18425.306,1.66747208,238.08
2016-03-11,1.98,0.7,0.36,18425.306,1.66747208,238.08
2016-03-14,1.97,0.7,0.36,18425.306,1.66747208,238.08
2016-03-15,1.97,0.71,0.37,18425.306,1.66747208,238.08
2016-03-16,1.94,0.66,0.37,18425.306,1.66747208,238.08
2016-03-17,1.91,0.64,0.37,18425.306,1.66747208,238.08
2016-03-18,1.88,0.62,0.37,18425.306,1.66747208,238.08
2016-03-21,1.92,0.63,0.37,18425.306,1.66747208,238.08
2016-03-22,1.94,0.64,0.37,18425.306,1.66747208,238.08
2016-03-23,1.88,0.64,0.37,18425.306,1.66747208,238.08
2016-03-24,1.91,0.63,0.37,18425.306,1.66747208,238.08
2016-03-28,1.89,0.65,0.37,18425.306,1.66747208,238.08
2016-03-29,1.81,0.63,0.37,18425.306,1.66747208,238.08
2016-03-30,1.83,0.61,0.37,18425.306,1.66747208,238.08
2016-03-31,1.78,0.59,0.25,18425.306,1.66747208,238.08
2016-04-01,1.79,0.62,0.37,18611.617,1.66747208,238.992
2016-04-04,1.78,0.59,0.37,18611.617,1.66747208,238.992
2016-04-05,1.73,0.56,0.37,18611.617,1.66747208,238.992
2016-04-06,1.76,0.55,0.37,18611.617,1.66747208,238.992
2016-04-07,1.7,0.52,0.37,18611.617,1.66747208,238.992
2016-04-08,1.72,0.54,0.37,18611.617,1.66747208,238.992
2016-04-11,1.73,0.53,0.37,18611.617,1.66747208,238.992
2016-04-12,1.79,0.54,0.37,18611.617,1.66747208,238.992
2016-04-13,1.77,0.55,0.37,18611.617,1.66747208,238.992
2016-04-14,1.8,0.55,0.37,18611.617,1.66747208,238.992
2016-04-15,1.76,0.53,0.37,18611.617,1.66747208,238.992
2016-04-18,1.78,0.52,0.37,18611.617,1.66747208,238.992
2016-04-19,1.79,0.53,0.37,18611.617,1.66747208,238.992
2016-04-20,1.85,0.54,0.37,18611.617,1.66747208,238.992
2016-04-21,1.88,0.56,0.37,18611.617,1.66747208,238.992
2016-04-22,1.89,0.56,0.37,18611.617,1.66747208,238.992
2016-04-25,1.91,0.57,0.37,18611.617,1.66747208,238.992
2016-04-26,1.94,0.61,0.37,18611.617,1.66747208,238.992
2016-04-27,1.87,0.58,0.37,18611.617,1.66747208,238.992
2016-04-28,1.84,0.56,0.37,18611.617,1.66747208,238.992
2016-04-29,1.83,0.56,0.3,18611.617,1.66747208,238.992
2016-05-02,1.88,0.55,0.37,18611.617,1.66747208,239.557
2016-05-03,1.81,0.53,0.37,18611.617,1.66747208,239.557
2016-05-04,1.79,0.52,0.37,18611.617,1.66747208,239.557
2016-05-05,1.76,0.51,0.37,18611.617,1.66747208,239.557
2016-05-06,1.79,0.51,0.37,18611.617,1.66747208,239.557
2016-05-09,1.77,0.51,0.37,18611.617,1.66747208,239.557
2016-05-10,1.77,0.52,0.37,18611.617,1.66747208,239.557
2016-05-11,1.73,0.53,0.37,18611.617,1.66747208,239.557
2016-05-12,1.75,0.54,0.37,18611.617,1.66747208,239.557
2016-05-13,1.71,0.55,0.37,18611.617,1.66747208,239.557
2016-05-16,1.75,0.57,0.37,18611.617,1.66747208,239.557
2016-05-17,1.76,0.58,0.37,18611.617,1.66747208,239.557
2016-05-18,1.87,0.63,0.37,18611.617,1.66747208,239.557
2016-05-19,1.85,0.64,0.37,18611.617,1.66747208,239.557
2016-05-20,1.85,0.67,0.37,18611.617,1.66747208,239.557
2016-05-23,1.84,0.69,0.37,18611.617,1.66747208,239.557
2016-05-24,1.86,0.69,0.37,18611.617,1.66747208,239.557
2016-05-25,1.87,0.67,0.37,18611.617,1.66747208,239.557
2016-05-26,1.83,0.65,0.37,18611.617,1.66747208,239.557
2016-05-27,1.85,0.68,0.37,18611.617,1.66747208,239.557
2016-05-31,1.84,0.68,0.29,18611.617,1.66747208,239.557
2016-06-01,1.85,0.7,0.37,18611.617,1.66747208,240.222
2016-06-02,1.81,0.68,0.37,18611.617,1.66747208,240.222
2016-06-03,1.71,0.6,0.37,18611.617,1.66747208,240.222
2016-06-06,1.73,0.6,0.37,18611.617,1.66747208,240.222
2016-06-07,1.72,0.59,0.37,18611.617,1.66747208,240.222
2016-06-08,1.71,0.6,0.37,18611.617,1.66747208,240.222
2016-06-09,1.68,0.59,0.37,18611.617,1.66747208,240.222
2016-06-10,1.64,0.57,0.37,18611.617,1.66747208,240.222
2016-06-13,1.62,0.55,0.37,18611.617,1.66747208,240.222
2016-06-14,1.62,0.55,0.37,18611.617,1.66747208,240.222
2016-06-15,1.6,0.52,0.37,18611.617,1.66747208,240.222
2016-06-16,1.57,0.53,0.38,18611.617,1.66747208,240.222
2016-06-17,1.62,0.51,0.38,18611.617,1.66747208,240.222
2016-06-20,1.67,0.56,0.38,18611.617,1.66747208,240.222
2016-06-21,1.71,0.57,0.38,18611.617,1.66747208,240.222
2016-06-22,1.69,0.56,0.38,18611.617,1.66747208,240.222
2016-06-23,1.74,0.58,0.39,18611.617,1.66747208,240.222
2016-06-24,1.57,0.48,0.4,18611.617,1.66747208,240.222
2016-06-27,1.46,0.45,0.41,18611.617,1.66747208,240.222
2016-06-28,1.46,0.45,0.41,18611.617,1.66747208,240.222
2016-06-29,1.5,0.46,0.41,18611.617,1.66747208,240.222
2016-06-30,1.49,0.45,0.3,18611.617,1.66747208,240.222
2016-07-01,1.46,0.45,0.41,18775.459,1.66747208,240.101
2016-07-05,1.37,0.44,0.4,18775.459,1.66747208,240.101
2016-07-06,1.38,0.46,0.4,18775.459,1.66747208,240.101
2016-07-07,1.4,0.47,0.4,18775.459,1.66747208,240.101
2016-07-08,1.37,0.48,0.4,18775.459,1.66747208,240.101
2016-07-11,1.43,0.5,0.4,18775.459,1.66747208,240.101
2016-07-12,1.53,0.52,0.4,18775.459,1.66747208,240.101
2016-07-13,1.48,0.51,0.4,18775.459,1.66747208,240.101
2016-07-14,1.53,0.53,0.4,18775.459,1.66747208,240.101
2016-07-15,1.6,0.52,0.4,18775.459,1.66747208,240.101
2016-07-18,1.59,0.52,0.4,18775.459,1.66747208,240.101
2016-07-19,1.56,0.56,0.4,18775.459,1.66747208,240.101
2016-07-20,1.59,0.56,0.4,18775.459,1.66747208,240.101
2016-07-21,1.57,0.54,0.4,18775.459,1.66747208,240.101
2016-07-22,1.57,0.55,0.4,18775.459,1.66747208,240.101
2016-07-25,1.58,0.55,0.4,18775.459,1.66747208,240.101
2016-07-26,1.57,0.55,0.4,18775.459,1.66747208,240.101
2016-07-27,1.52,0.53,0.4,18775.459,1.66747208,240.101
2016-07-28,1.52,0.53,0.4,18775.459,1.66747208,240.101
2016-07-29,1.46,0.5,0.3,18775.459,1.66747208,240.101
2016-08-01,1.51,0.5,0.4,18775.459,1.66747208,240.545
2016-08-02,1.55,0.5,0.4,18775.459,1.66747208,240.545
2016-08-03,1.55,0.53,0.4,18775.459,1.66747208,240.545
2016-08-04,1.51,0.51,0.4,18775.459,1.66747208,240.545
2016-08-05,1.59,0.56,0.4,18775.459,1.66747208,240.545
2016-08-08,1.59,0.57,0.4,18775.459,1.66747208,240.545
2016-08-09,1.55,0.55,0.4,18775.459,1.66747208,240.545
2016-08-10,1.5,0.55,0.4,18775.459,1.66747208,240.545
2016-08-11,1.57,0.55,0.4,18775.459,1.66747208,240.545
2016-08-12,1.51,0.56,0.4,18775.459,1.66747208,240.545
2016-08-15,1.55,0.56,0.4,18775.459,1.66747208,240.545
2016-08-16,1.5746,0.5394,0.4,18775.459,1.66747208,240.545
2016-08-17,1.5491,0.5753,0.4,18775.459,1.66747208,240.545
2016-08-18,1.5356,0.5651,0.4,18775.459,1.66747208,240.545
2016-08-19,1.5781,0.5804,0.4,18775.459,1.66747208,240.545
2016-08-22,1.5424,0.5804,0.4,18775.459,1.66747208,240.545
2016-08-23,1.5458,0.5804,0.4,18775.459,1.66747208,240.545
2016-08-24,1.5611,0.5753,0.4,18775.459,1.66747208,240.545
2016-08-25,1.5731,0.5753,0.4,18775.459,1.66747208,240.545
2016-08-26,1.6296,0.6008,0.4,18775.459,1.66747208,240.545
2016-08-29,1.5595,0.5957,0.4,18775.459,1.66747208,240.545
2016-08-30,1.5663,0.5906,0.4,18775.459,1.66747208,240.545
2016-08-31,1.58,0.5906,0.3,18775.459,1.66747208,240.545
