,Date,Close,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
2278,2019-12-16,69.964996,1.89,1.54,1.56,21706.532,2.28886987,258.263
2279,2019-12-17,70.102501,1.89,1.53,1.55,21706.532,2.28886987,258.263
2280,2019-12-18,69.934998,1.92,1.54,1.55,21706.532,2.28886987,258.263
2281,2019-12-19,70.004997,1.92,1.52,1.55,21706.532,2.28886987,258.263
2282,2019-12-20,69.860001,1.92,1.52,1.55,21706.532,2.28886987,258.263
2283,2019-12-23,71.0,1.93,1.53,1.55,21706.532,2.28886987,258.263
2284,2019-12-24,71.067497,1.9,1.53,1.55,21706.532,2.28886987,258.263
2285,2019-12-26,72.477501,1.9,1.53,1.55,21706.532,2.28886987,258.263
2286,2019-12-27,72.449997,1.88,1.51,1.55,21706.532,2.28886987,258.263
2287,2019-12-30,72.879997,1.9,1.57,1.55,21706.532,2.28886987,258.263
2288,2019-12-31,73.412498,1.92,1.59,1.55,21706.532,2.28886987,258.263
2289,2020-01-02,75.087502,1.88,1.56,1.55,21538.032,-3.4045897,258.682
2290,2020-01-03,74.357498,1.8,1.55,1.55,21538.032,-3.4045897,258.682
2291,2020-01-06,74.949997,1.81,1.54,1.55,21538.032,-3.4045897,258.682
2292,2020-01-07,74.597504,1.83,1.53,1.55,21538.032,-3.4045897,258.682
2293,2020-01-08,75.797501,1.87,1.55,1.55,21538.032,-3.4045897,258.682
2294,2020-01-09,77.407501,1.85,1.54,1.55,21538.032,-3.4045897,258.682
2295,2020-01-10,77.582497,1.83,1.53,1.54,21538.032,-3.4045897,258.682
2296,2020-01-13,79.239998,1.85,1.53,1.54,21538.032,-3.4045897,258.682
2297,2020-01-14,78.169998,1.82,1.53,1.54,21538.032,-3.4045897,258.682
2298,2020-01-15,77.834999,1.79,1.54,1.54,21538.032,-3.4045897,258.682
2299,2020-01-16,78.809998,1.81,1.54,1.54,21538.032,-3.4045897,258.682
2300,2020-01-17,79.682503,1.84,1.56,1.55,21538.032,-3.4045897,258.682
2301,2020-01-21,79.142502,1.78,1.54,1.55,21538.032,-3.4045897,258.682
2302,2020-01-22,79.425003,1.77,1.55,1.55,21538.032,-3.4045897,258.682
2303,2020-01-23,79.807503,1.74,1.55,1.55,21538.032,-3.4045897,258.682
2304,2020-01-24,79.577499,1.7,1.55,1.55,21538.032,-3.4045897,258.682
2305,2020-01-27,77.237503,1.61,1.53,1.55,21538.032,-3.4045897,258.682
2306,2020-01-28,79.422501,1.65,1.53,1.55,21538.032,-3.4045897,258.682
2307,2020-01-29,81.084999,1.6,1.51,1.55,21538.032,-3.4045897,258.682
2308,2020-01-30,80.967499,1.57,1.48,1.6,21538.032,-3.4045897,258.682
2309,2020-01-31,77.377502,1.51,1.45,1.59,21538.032,-3.4045897,258.682
2310,2020-02-03,77.165001,1.54,1.46,1.59,21538.032,-3.4045897,259.007
2311,2020-02-04,79.712502,1.61,1.48,1.59,21538.032,-3.4045897,259.007
2312,2020-02-05,80.362503,1.66,1.49,1.59,21538.032,-3.4045897,259.007
2313,2020-02-06,81.302498,1.65,1.51,1.59,21538.032,-3.4045897,259.007
2314,2020-02-07,80.0075,1.59,1.49,1.58,21538.032,-3.4045897,259.007
2315,2020-02-10,80.387497,1.56,1.45,1.58,21538.032,-3.4045897,259.007
2316,2020-02-11,79.902496,1.59,1.48,1.58,21538.032,-3.4045897,259.007
2317,2020-02-12,81.800003,1.62,1.49,1.58,21538.032,-3.4045897,259.007
2318,2020-02-13,81.217499,1.61,1.48,1.58,21538.032,-3.4045897,259.007
2319,2020-02-14,81.237503,1.59,1.49,1.58,21538.032,-3.4045897,259.007
2320,2020-02-18,79.75,1.55,1.47,1.59,21538.032,-3.4045897,259.007
2321,2020-02-19,80.904999,1.56,1.47,1.59,21538.032,-3.4045897,259.007
2322,2020-02-20,80.074997,1.52,1.46,1.59,21538.032,-3.4045897,259.007
2323,2020-02-21,78.262497,1.46,1.43,1.58,21538.032,-3.4045897,259.007
2324,2020-02-24,74.544998,1.38,1.35,1.58,21538.032,-3.4045897,259.007
2325,2020-02-25,72.019997,1.33,1.3,1.58,21538.032,-3.4045897,259.007
2326,2020-02-26,73.162498,1.33,1.26,1.58,21538.032,-3.4045897,259.007
2327,2020-02-27,68.379997,1.3,1.18,1.58,21538.032,-3.4045897,259.007
2328,2020-02-28,68.339996,1.13,0.97,1.58,21538.032,-3.4045897,259.007
2329,2020-03-02,74.702499,1.1,0.89,1.59,21538.032,-3.4045897,258.165
2330,2020-03-03,72.330002,1.02,0.73,1.59,21538.032,-3.4045897,258.165
2331,2020-03-04,75.684998,1.02,0.59,1.09,21538.032,-3.4045897,258.165
2332,2020-03-05,73.230003,0.92,0.48,1.09,21538.032,-3.4045897,258.165
2333,2020-03-06,72.2575,0.74,0.39,1.09,21538.032,-3.4045897,258.165
2334,2020-03-09,66.542503,0.54,0.31,1.09,21538.032,-3.4045897,258.165
2335,2020-03-10,71.334999,0.76,0.43,1.09,21538.032,-3.4045897,258.165
2336,2020-03-11,68.857498,0.82,0.4,1.09,21538.032,-3.4045897,258.165
2337,2020-03-12,62.057499,0.88,0.39,1.1,21538.032,-3.4045897,258.165
2338,2020-03-13,69.4925,0.94,0.38,1.1,21538.032,-3.4045897,258.165
2339,2020-03-16,60.552502,0.73,0.29,0.25,21538.032,-3.4045897,258.165
2340,2020-03-17,63.215,1.02,0.3,0.25,21538.032,-3.4045897,258.165
2341,2020-03-18,61.6675,1.18,0.21,0.25,21538.032,-3.4045897,258.165
2342,2020-03-19,61.195,1.12,0.2,0.2,21538.032,-3.4045897,258.165
2343,2020-03-20,57.310001,0.92,0.15,0.15,21538.032,-3.4045897,258.165
2344,2020-03-23,56.092499,0.76,0.17,0.15,21538.032,-3.4045897,258.165
2345,2020-03-24,61.720001,0.84,0.25,0.12,21538.032,-3.4045897,258.165
2346,2020-03-25,61.380001,0.88,0.19,0.1,21538.032,-3.4045897,258.165
2347,2020-03-26,64.610001,0.83,0.13,0.1,21538.032,-3.4045897,258.165
2348,2020-03-27,61.935001,0.72,0.11,0.1,21538.032,-3.4045897,258.165
2349,2020-03-30,63.702499,0.7,0.14,0.09,21538.032,-3.4045897,258.165
2350,2020-03-31,63.572498,0.7,0.17,0.08,21538.032,-3.4045897,258.165
2351,2020-04-01,60.227501,0.62,0.16,0.06,19636.731,-3.4045897,256.094
2352,2020-04-02,61.232498,0.63,0.14,0.05,19636.731,-3.4045897,256.094
2353,2020-04-03,60.352501,0.62,0.15,0.05,19636.731,-3.4045897,256.094
2354,2020-04-06,65.6175,0.67,0.2,0.05,19636.731,-3.4045897,256.094
2355,2020-04-07,64.857498,0.75,0.2,0.05,19636.731,-3.4045897,256.094
2356,2020-04-08,66.517502,0.77,0.23,0.05,19636.731,-3.4045897,256.094
2357,2020-04-09,66.997498,0.73,0.25,0.05,19636.731,-3.4045897,256.094
2358,2020-04-13,68.3125,0.76,0.27,0.05,19636.731,-3.4045897,256.094
2359,2020-04-14,71.762497,0.76,0.25,0.05,19636.731,-3.4045897,256.094
2360,2020-04-15,71.107498,0.63,0.19,0.05,19636.731,-3.4045897,256.094
2361,2020-04-16,71.672501,0.61,0.17,0.05,19636.731,-3.4045897,256.094
2362,2020-04-17,70.699997,0.65,0.16,0.05,19636.731,-3.4045897,256.094
2363,2020-04-20,69.232498,0.63,0.15,0.05,19636.731,-3.4045897,256.094
2364,2020-04-21,67.092499,0.58,0.17,0.05,19636.731,-3.4045897,256.094
2365,2020-04-22,69.025002,0.63,0.16,0.05,19636.731,-3.4045897,256.094
2366,2020-04-23,68.7575,0.61,0.17,0.04,19636.731,-3.4045897,256.094
2367,2020-04-24,70.7425,0.6,0.18,0.05,19636.731,-3.4045897,256.094
2368,2020-04-27,70.792503,0.67,0.17,0.04,19636.731,-3.4045897,256.094
2369,2020-04-28,69.644997,0.62,0.16,0.04,19636.731,-3.4045897,256.094
2370,2020-04-29,71.932503,0.63,0.18,0.04,19636.731,-3.4045897,256.094
2371,2020-04-30,73.449997,0.64,0.16,0.05,19636.731,-3.4045897,256.094
2372,2020-05-01,72.267502,0.64,0.17,0.05,19636.731,-3.4045897,255.944
2373,2020-05-04,73.290001,0.64,0.16,0.05,19636.731,-3.4045897,255.944
2374,2020-05-05,74.389999,0.66,0.16,0.05,19636.731,-3.4045897,255.944
2375,2020-05-06,75.157501,0.72,0.16,0.05,19636.731,-3.4045897,255.944
2376,2020-05-07,75.934998,0.63,0.15,0.05,19636.731,-3.4045897,255.944
2377,2020-05-08,77.532501,0.69,0.15,0.05,19636.731,-3.4045897,255.944
2378,2020-05-11,78.752502,0.73,0.16,0.05,19636.731,-3.4045897,255.944
2379,2020-05-12,77.852501,0.69,0.16,0.05,19636.731,-3.4045897,255.944
2380,2020-05-13,76.912498,0.64,0.15,0.05,19636.731,-3.4045897,255.944
2381,2020-05-14,77.385002,0.63,0.15,0.05,19636.731,-3.4045897,255.944
2382,2020-05-15,76.927498,0.64,0.15,0.05,19636.731,-3.4045897,255.944
2383,2020-05-18,78.739998,0.73,0.17,0.05,19636.731,-3.4045897,255.944
2384,2020-05-19,78.285004,0.7,0.16,0.05,19636.731,-3.4045897,255.944
2385,2020-05-20,79.807503,0.68,0.16,0.05,19636.731,-3.4045897,255.944
2386,2020-05-21,79.212502,0.68,0.16,0.05,19636.731,-3.4045897,255.944
2387,2020-05-22,79.722504,0.66,0.17,0.05,19636.731,-3.4045897,255.944
2388,2020-05-26,79.182503,0.69,0.17,0.05,19636.731,-3.4045897,255.944
2389,2020-05-27,79.527496,0.68,0.18,0.05,19636.731,-3.4045897,255.944
2390,2020-05-28,79.5625,0.7,0.17,0.05,19636.731,-3.4045897,255.944
2391,2020-05-29,79.485001,0.65,0.17,0.05,19636.731,-3.4045897,255.944
2392,2020-06-01,80.462502,0.66,0.17,0.05,19636.731,-3.4045897,257.217
2393,2020-06-02,80.834999,0.68,0.17,0.06,19636.731,-3.4045897,257.217
2394,2020-06-03,81.279999,0.77,0.17,0.06,19636.731,-3.4045897,257.217
2395,2020-06-04,80.580002,0.82,0.17,0.06,19636.731,-3.4045897,257.217
2396,2020-06-05,82.875,0.91,0.18,0.07,19636.731,-3.4045897,257.217
2397,2020-06-08,83.364998,0.88,0.19,0.07,19636.731,-3.4045897,257.217
2398,2020-06-09,85.997498,0.84,0.19,0.07,19636.731,-3.4045897,257.217
2399,2020-06-10,88.209999,0.75,0.18,0.08,19636.731,-3.4045897,257.217
2400,2020-06-11,83.974998,0.66,0.19,0.08,19636.731,-3.4045897,257.217
2401,2020-06-12,84.699997,0.71,0.18,0.08,19636.731,-3.4045897,257.217
2402,2020-06-15,85.747498,0.71,0.17,0.09,19636.731,-3.4045897,257.217
2403,2020-06-16,88.019997,0.75,0.18,0.09,19636.731,-3.4045897,257.217
2404,2020-06-17,87.897499,0.74,0.19,0.09,19636.731,-3.4045897,257.217
2405,2020-06-18,87.932503,0.71,0.19,0.09,19636.731,-3.4045897,257.217
2406,2020-06-19,87.43,0.7,0.18,0.09,19636.731,-3.4045897,257.217
2407,2020-06-22,89.717499,0.71,0.17,0.08,19636.731,-3.4045897,257.217
2408,2020-06-23,91.6325,0.72,0.18,0.08,19636.731,-3.4045897,257.217
2409,2020-06-24,90.014999,0.69,0.17,0.08,19636.731,-3.4045897,257.217
2410,2020-06-25,91.209999,0.68,0.17,0.08,19636.731,-3.4045897,257.217
2411,2020-06-26,88.407501,0.64,0.17,0.08,19636.731,-3.4045897,257.217
2412,2020-06-29,90.445,0.64,0.16,0.08,19636.731,-3.4045897,257.217
2413,2020-06-30,91.199997,0.66,0.16,0.08,19636.731,-3.4045897,257.217
2414,2020-07-01,91.027496,0.69,0.16,0.08,21362.428,-3.4045897,258.543
2415,2020-07-02,91.027496,0.68,0.16,0.09,21362.428,-3.4045897,258.543
2416,2020-07-06,93.462502,0.69,0.16,0.09,21362.428,-3.4045897,258.543
2417,2020-07-07,93.172501,0.65,0.15,0.09,21362.428,-3.4045897,258.543
2418,2020-07-08,95.342499,0.67,0.15,0.09,21362.428,-3.4045897,258.543
2419,2020-07-09,95.752502,0.62,0.15,0.09,21362.428,-3.4045897,258.543
2420,2020-07-10,95.919998,0.65,0.15,0.09,21362.428,-3.4045897,258.543
2421,2020-07-13,95.477501,0.64,0.16,0.09,21362.428,-3.4045897,258.543
2422,2020-07-14,97.057503,0.63,0.17,0.09,21362.428,-3.4045897,258.543
2423,2020-07-15,97.724998,0.64,0.15,0.1,21362.428,-3.4045897,258.543
2424,2020-07-16,96.522499,0.62,0.14,0.1,21362.428,-3.4045897,258.543
2425,2020-07-17,96.327499,0.64,0.14,0.09,21362.428,-3.4045897,258.543
2426,2020-07-20,98.357498,0.62,0.14,0.1,21362.428,-3.4045897,258.543
2427,2020-07-21,97.0,0.61,0.15,0.1,21362.428,-3.4045897,258.543
2428,2020-07-22,97.272499,0.6,0.14,0.09,21362.428,-3.4045897,258.543
2429,2020-07-23,92.845001,0.59,0.14,0.09,21362.428,-3.4045897,258.543
2430,2020-07-24,92.614998,0.59,0.16,0.09,21362.428,-3.4045897,258.543
2431,2020-07-27,94.809998,0.62,0.14,0.1,21362.428,-3.4045897,258.543
2432,2020-07-28,93.252502,0.59,0.14,0.1,21362.428,-3.4045897,258.543
2433,2020-07-29,95.040001,0.58,0.13,0.1,21362.428,-3.4045897,258.543
2434,2020-07-30,96.190002,0.55,0.11,0.1,21362.428,-3.4045897,258.543
2435,2020-07-31,106.260002,0.55,0.11,0.1,21362.428,-3.4045897,258.543
2436,2020-08-03,108.9375,0.56,0.12,0.1,21362.428,-3.4045897,259.58
2437,2020-08-04,109.665001,0.52,0.14,0.1,21362.428,-3.4045897,259.58
2438,2020-08-05,110.0625,0.55,0.12,0.1,21362.428,-3.4045897,259.58
2439,2020-08-06,113.902496,0.55,0.14,0.1,21362.428,-3.4045897,259.58
2440,2020-08-07,111.112503,0.57,0.14,0.1,21362.428,-3.4045897,259.58
2441,2020-08-10,112.727501,0.59,0.13,0.1,21362.428,-3.4045897,259.58
2442,2020-08-11,109.375,0.64,0.15,0.1,21362.428,-3.4045897,259.58
2443,2020-08-12,113.010002,0.69,0.13,0.1,21362.428,-3.4045897,259.58
2444,2020-08-13,115.010002,0.71,0.14,0.1,21362.428,-3.4045897,259.58
2445,2020-08-14,114.907501,0.71,0.13,0.1,21362.428,-3.4045897,259.58
2446,2020-08-17,114.607498,0.69,0.13,0.1,21362.428,-3.4045897,259.58
2447,2020-08-18,115.5625,0.67,0.13,0.09,21362.428,-3.4045897,259.58
